id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
845490430,冰川时代,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1910895719.jpg,2002-03-15(美国),https://movie.douban.com/subject/1291578/,8.6,"喜剧,动画,冒险",5,,,2021-01-02 23:57:46,2002 / 美国 / 喜剧 动画 冒险 / 卡洛斯·沙尔丹哈 克里斯·韦奇 / 雷·罗马诺 约翰·雷吉扎莫
884166108,模仿游戏,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2255040492.jpg,2015-07-21(中国大陆),https://movie.douban.com/subject/10463953/,8.8,"剧情,同性,传记",5,知道是同性恋还不介意，是真爱。,,2021-01-02 12:00:57,2014 / 英国 美国 / 剧情 同性 传记 战争 / 莫滕·泰杜姆 / 本尼迪克特·康伯巴奇 凯拉·奈特莉
2670368078,你的名字。,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2395733377.jpg,2016-12-02(中国大陆),https://movie.douban.com/subject/26683290/,8.5,"剧情,爱情,动画",5,画面太美,,2021-01-01 20:57:18,2016 / 日本 / 剧情 爱情 动画 / 新海诚 / 神木隆之介 上白石萌音
2668952110,变脸,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2440233036.jpg,1995-06-09(中国大陆),https://movie.douban.com/subject/1293237/,9.1,剧情,5,哭的稀里哗啦，好在结局完美。,,2021-01-01 00:24:13,1995 / 中国大陆 中国香港 / 剧情 / 吴天明 / 朱旭 周任莹
2660841577,温暖的抱抱,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2618446242.jpg,2020-12-31(中国大陆),https://movie.douban.com/subject/34869362/,5.2,喜剧,5,,,2020-12-27 20:15:56,2020 / 中国大陆 / 喜剧 / 常远 / 常远 李沁
2656406987,拆弹专家2,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2621379901.jpg,2020-12-24(中国大陆),https://movie.douban.com/subject/30171424/,7.4,"动作,犯罪",4,,,2020-12-25 08:31:54,2020 / 中国大陆 中国香港 / 动作 犯罪 / 邱礼涛 / 刘德华 刘青云
864596295,星际穿越,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2614988097.jpg,2014-11-12(中国大陆),https://movie.douban.com/subject/1889243/,9.4,"剧情,科幻,冒险",4,,,2020-12-19 20:06:19,2014 / 美国 英国 加拿大 / 剧情 科幻 冒险 / 克里斯托弗·诺兰 / 马修·麦康纳 安妮·海瑟薇
2631823926,哈尔的移动城堡,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2174346180.jpg,2004-09-05(威尼斯电影节),https://movie.douban.com/subject/1308807/,9.1,"动画,奇幻,冒险",5,,,2020-12-06 19:37:00,2004 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 倍赏千惠子 木村拓哉
2631675211,风之谷,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1917567652.jpg,1992-05(中国大陆),https://movie.douban.com/subject/1291585/,8.9,"动画,奇幻,冒险",5,,,2020-12-06 17:37:37,1984 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 岛本须美 松田洋治
1700658022,远在天边,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2249033592.jpg,2008-12-24(英国),https://movie.douban.com/subject/3358309/,8.9,"剧情,动画,短片",4,,,2020-12-06 10:35:24,2008 / 英国 / 剧情 动画 短片 / 菲利普·亨特 / 吉姆·布劳德本特
2597039107,后翼弃兵,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2621201524.jpg,2020-10-23(美国),https://movie.douban.com/subject/32579283/,9,剧情,5,女主太好看了,,2020-11-21 15:50:20,2020 / 美国 / 剧情 / 斯科特·弗兰克 / 安雅·泰勒-乔伊 伊斯拉·约翰斯顿
2565992087,手机,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1930481609.jpg,2003-12-18(中国大陆),https://movie.douban.com/subject/1308747/,7.4,"剧情,喜剧,家庭",4,,黑色幽默,2020-10-14 19:54:36,2003 / 中国大陆 / 剧情 喜剧 家庭 / 冯小刚 / 张国立 葛优
2556771470,天下无贼,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2191934463.jpg,2004-12-09(中国大陆),https://movie.douban.com/subject/1291550/,8.1,"剧情,动作,犯罪",4,,,2020-10-07 01:51:36,2004 / 中国大陆 中国香港 / 剧情 动作 犯罪 / 冯小刚 / 刘德华 刘若英
830705395,本杰明·巴顿奇事,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2192535722.jpg,2008-12-25(美国),https://movie.douban.com/subject/1485260/,9,"剧情,爱情,奇幻",4,,,2020-10-04 00:22:15,2008 / 美国 / 剧情 爱情 奇幻 / 大卫·芬奇 / 凯特·布兰切特 布拉德·皮特
779160778,玩具总动员,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2565956404.jpg,1995-11-22(美国),https://movie.douban.com/subject/1291575/,8.6,"喜剧,动画,家庭",4,,,2020-10-04 00:21:22,1995 / 美国 / 喜剧 动画 家庭 / 约翰·拉塞特 / 汤姆·汉克斯 蒂姆·艾伦
1559451864,一代宗师,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2217557172.jpg,2013-01-08(中国大陆),https://movie.douban.com/subject/3821067/,8.2,"剧情,动作,爱情",4,,,2020-10-04 00:18:36,2013 / 中国大陆 中国香港 / 剧情 动作 爱情 传记 / 王家卫 / 梁朝伟 章子怡
1591760831,千年女优,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2215102596.jpg,2001-07-28(加拿大奇幻电影节),https://movie.douban.com/subject/1307394/,8.8,"剧情,爱情,动画",4,,,2020-10-04 00:17:20,2001 / 日本 / 剧情 爱情 动画 / 今敏 / 庄司美代子 小山茉美
2166598575,82年生的金智英,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2578045524.jpg,2019-11-07(中国香港),https://movie.douban.com/subject/30327842/,8.6,剧情,4,,,2020-10-03 23:44:07,2019 / 韩国 / 剧情 / 金度英 / 郑有美 孔刘
2549865664,本能,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2580938083.jpg,1992-03-20,https://movie.douban.com/subject/1291869/,7.9,"剧情,悬疑,惊悚",3,,,2020-10-01 22:27:14,1992 / 美国 法国 / 剧情 悬疑 惊悚 / 保罗·范霍文 / 迈克尔·道格拉斯 莎朗·斯通
2549244834,姜子牙,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2621219978.jpg,2020-10-01(中国大陆),https://movie.douban.com/subject/25907124/,6.6,"剧情,动画,奇幻",3,,,2020-10-01 13:44:14,2020 / 中国大陆 / 剧情 动画 奇幻 / 程腾 李炜 / 郑希 杨凝
2548313479,沉默的真相,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2620780603.jpg,2020-09-16(中国大陆),https://movie.douban.com/subject/33447642/,9,"剧情,悬疑,犯罪",5,,,2020-09-30 16:02:20,2020 / 中国大陆 / 剧情 悬疑 犯罪 / 陈奕甫 / 廖凡 白宇
2522244022,八佰,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2615925279.jpg,2020-08-21(中国大陆),https://movie.douban.com/subject/26754233/,7.5,"剧情,历史,战争",4,,,2020-09-07 00:11:17,2020 / 中国大陆 / 剧情 历史 战争 / 管虎 / 王千源 张译
1572888297,大红灯笼高高挂,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1254404823.jpg,1991-09-10(威尼斯电影节),https://movie.douban.com/subject/1293323/,8.7,剧情,4,,,2020-08-25 13:57:27,1991 / 中国大陆 中国香港 中国台湾 / 剧情 / 张艺谋 / 巩俐 马精武
2504823587,推手,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p753043026.jpg,1991-12-07(金马影展),https://movie.douban.com/subject/1306939/,8.4,"剧情,家庭",4,,,2020-08-24 13:04:54,1991 / 中国台湾 美国 / 剧情 家庭 / 李安 / 郎雄 王莱
2504823062,玻璃之城,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p791235992.jpg,1998-10-28(中国香港),https://movie.douban.com/subject/1303590/,7.9,"剧情,爱情",4,,,2020-08-24 13:04:26,1998 / 中国香港 / 剧情 爱情 / 张婉婷 / 黎明 舒淇
2433092338,隐秘的角落,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2609064048.jpg,2020-06-16(中国大陆),https://movie.douban.com/subject/33404425/,8.8,"剧情,悬疑,犯罪",4,,,2020-06-27 00:04:24,2020 / 中国大陆 / 剧情 悬疑 犯罪 / 辛爽 / 秦昊 王景春
2356734772,龙岭迷窟,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2593664928.jpg,2020-04-01(中国大陆),https://movie.douban.com/subject/30488569/,8.1,"剧情,动作,冒险",4,,,2020-04-24 09:13:00,2020 / 中国大陆 / 剧情 动作 冒险 / 费振翔 / 潘粤明 张雨绮
2349657835,我是余欢水,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2574916002.jpg,2020-04-06(中国大陆),https://movie.douban.com/subject/33442331/,7.3,剧情,5,船上那段真精彩,黑色幽默,2020-04-19 14:13:56,2020 / 中国大陆 / 剧情 / 孙墨龙 / 郭京飞 苗苗
924314439,黄海,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1075586949.jpg,2010-12-22(韩国),https://movie.douban.com/subject/3743114/,8.5,"剧情,动作,犯罪",4,特别喜欢这种破旧村落的场景，好像回到了小时候。,,2020-03-31 09:33:06,2010 / 韩国 美国 中国香港 / 剧情 动作 犯罪 / 罗泓轸 / 河正宇 金允石
2313523844,新世界,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1903379979.jpg,2013-02-21(韩国),https://movie.douban.com/subject/10437779/,8.9,"剧情,犯罪",5,这比无间道刺激多了,,2020-03-29 04:23:41,2013 / 韩国 / 剧情 犯罪 / 朴勋政 / 李政宰 崔岷植
2309520005,安家,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2587877550.jpg,2020-02-21(中国大陆),https://movie.douban.com/subject/30482003/,6.1,"剧情,爱情",4,,,2020-03-26 22:53:08,2020 / 中国大陆 / 剧情 爱情 / 安建 / 孙俪 罗晋
2211917894,蜘蛛侠：平行宇宙,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2535851348.jpg,2018-12-21(中国大陆),https://movie.douban.com/subject/26374197/,8.6,"动作,科幻,动画",5,,,2020-02-17 00:52:45,2018 / 美国 / 动作 科幻 动画 冒险 / 鲍勃·佩尔西凯蒂 彼得·拉姆齐 罗德尼·罗斯曼 / 沙梅克·摩尔 杰克·约翰逊
2211906195,哈利·波特与死亡圣器(上),,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p719849995.jpg,2010-11-19(中国大陆),https://movie.douban.com/subject/2051007/,8.5,"奇幻,冒险",5,,美国,2020-02-17 00:49:08,2010 / 英国 美国 / 奇幻 冒险 / 大卫·叶茨 / 丹尼尔·雷德克里夫 艾玛·沃森
2211888678,哈利·波特与阿兹卡班的囚徒,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1910812549.jpg,2004-09-10(中国大陆),https://movie.douban.com/subject/1291544/,8.9,"奇幻,冒险",4,,,2020-02-17 00:44:17,2004 / 英国 美国 / 奇幻 冒险 / 阿方索·卡隆 / 丹尼尔·雷德克里夫 艾玛·沃森
1209007843,幽灵公主,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1613191025.jpg,1997-07-12(日本),https://movie.douban.com/subject/1297359/,8.9,"动画,奇幻,冒险",4,,,2020-02-17 00:38:18,1997 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 松田洋治 石田百合子
2211210600,致命魔术,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p480383375.jpg,2006-10-17(罗马电影节),https://movie.douban.com/subject/1780330/,8.9,"剧情,悬疑,惊悚",5,,,2020-02-17 00:22:38,2006 / 英国 美国 / 剧情 悬疑 惊悚 / 克里斯托弗·诺兰 / 休·杰克曼 克里斯蒂安·贝尔
1428830237,康熙王朝,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2373067679.jpg,2001-12-03(中国大陆),https://movie.douban.com/subject/1830590/,9.2,"剧情,爱情,传记",4,,,2020-02-16 02:07:53,2001 / 中国大陆 / 剧情 爱情 传记 历史 / 陈家林 刘大印 / 斯琴高娃 陈道明
2158510353,被光抓走的人,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2575887979.jpg,2019-12-13(中国大陆),https://movie.douban.com/subject/30394535/,6.9,"剧情,爱情,科幻",4,不是灭霸打了个响指？,,2020-01-29 19:57:11,2019 / 中国大陆 / 剧情 爱情 科幻 / 董润年 / 黄渤 王珞丹
2158504915,小丑,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2567198874.jpg,2019-08-31(威尼斯电影节),https://movie.douban.com/subject/27119724/,8.7,"剧情,惊悚,犯罪",3,,,2020-01-29 19:54:54,2019 / 美国 加拿大 / 剧情 惊悚 犯罪 / 托德·菲利普斯 / 华金·菲尼克斯 罗伯特·德尼罗
2158249181,疯狂的外星人,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2541901817.jpg,2019-02-05(中国大陆),https://movie.douban.com/subject/25986662/,6.4,"喜剧,科幻",4,,搞笑,2020-01-29 18:09:18,2019 / 中国大陆 / 喜剧 科幻 / 宁浩 / 黄渤 沈腾
2148999271,囧妈,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2581835383.jpg,2020-01-25(中国大陆网络),https://movie.douban.com/subject/30306570/,5.9,喜剧,3,,,2020-01-25 02:37:27,2020 / 中国大陆 / 喜剧 / 徐峥 / 徐峥 黄梅莹
1209011782,血钻,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1244017073.jpg,2006-12-08(美国),https://movie.douban.com/subject/1428175/,8.7,"剧情,惊悚,冒险",4,,,2020-01-18 23:47:57,2006 / 美国 德国 英国 / 剧情 惊悚 冒险 / 爱德华·兹威克 / 莱昂纳多·迪卡普里奥 杰曼·翰苏
2105325483,中国机长,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2568258113.jpg,2019-09-30(中国大陆),https://movie.douban.com/subject/30295905/,6.6,"剧情,传记,灾难",4,,,2019-12-28 11:21:17,2019 / 中国大陆 / 剧情 传记 灾难 / 刘伟强 / 张涵予 欧豪
2105320353,误杀,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2614628862.jpg,2019-12-13(中国大陆),https://movie.douban.com/subject/30176393/,7.5,"剧情,悬疑,犯罪",4,,,2019-12-28 11:18:15,2019 / 中国大陆 / 剧情 悬疑 犯罪 / 柯汶利 / 肖央 谭卓
2097053694,寄生虫,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2561439800.jpg,2019-05-21(戛纳电影节),https://movie.douban.com/subject/27010768/,8.8,剧情,5,2019最佳电影吧。,,2019-12-22 22:03:58,2019 / 韩国 / 剧情 / 奉俊昊 / 宋康昊 李善均
2096389066,半个喜剧,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2576482356.jpg,2019-12-20(中国大陆),https://movie.douban.com/subject/30269016/,7.3,"喜剧,爱情",4,,,2019-12-22 11:11:37,2019 / 中国大陆 / 喜剧 爱情 / 周申 刘露 / 任素汐 吴昱翰
2055284909,冰雪奇缘2,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2572847101.jpg,2019-11-22(中国大陆),https://movie.douban.com/subject/25887288/,7,"喜剧,动画,歌舞",4,,,2019-11-25 00:45:44,2019 / 美国 / 喜剧 动画 歌舞 冒险 / 克里斯·巴克 珍妮弗·李 / 克里斯汀·贝尔 伊迪娜·门泽尔
2035826891,受益人,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2572429001.jpg,2019-11-08(中国大陆),https://movie.douban.com/subject/30299311/,6.5,"剧情,喜剧,爱情",3,,,2019-11-10 17:45:07,2019 / 中国大陆 / 剧情 喜剧 爱情 / 申奥 / 大鹏 柳岩
2015805641,少年的你,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2572166063.jpg,2019-10-25(中国大陆),https://movie.douban.com/subject/30166972/,8.2,"剧情,爱情,犯罪",4,,,2019-10-26 23:12:43,2019 / 中国大陆 中国香港 / 剧情 爱情 犯罪 / 曾国祥 / 周冬雨 易烊千玺
1988311181,七武士,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2215886505.jpg,1954-04-26(日本),https://movie.douban.com/subject/1295399/,9.3,"剧情,动作,冒险",4,,,2019-10-07 12:13:32,1954 / 日本 / 剧情 动作 冒险 / 黑泽明 / 三船敏郎 志村乔
1986186722,银河补习班,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2561280018.jpg,2019-07-18(中国大陆),https://movie.douban.com/subject/30282387/,6.2,剧情,4,感觉还不错,,2019-10-06 10:44:09,2019 / 中国大陆 / 剧情 / 邓超 俞白眉 / 邓超 白宇
1977019944,我和我的祖国,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2567998580.jpg,2019-09-30(中国大陆),https://movie.douban.com/subject/32659890/,7.6,剧情,4,,,2019-10-01 01:11:49,2019 / 中国大陆 / 剧情 / 陈凯歌 张一白 管虎 薛晓路 徐峥 宁浩 文牧野 / 黄渤 张译
1507020264,网络谜踪,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2542848758.jpg,2018-12-14(中国大陆),https://movie.douban.com/subject/27615441/,8.5,"剧情,悬疑,惊悚",,,,2019-09-28 20:16:23,2018 / 美国 俄罗斯 / 剧情 悬疑 惊悚 犯罪 / 阿尼什·查甘蒂 / 约翰·赵 米切尔·拉
1973305090,大宅门,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2312848796.jpg,2001-04-15(中国大陆),https://movie.douban.com/subject/2181930/,9.4,"剧情,爱情,家庭",5,,,2019-09-28 18:12:15,2001 / 中国大陆 / 剧情 爱情 家庭 传记 历史 / 郭宝昌 / 斯琴高娃 刘佩琦
923734279,小黄人大眼萌,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2265761240.jpg,2015-09-13(中国大陆),https://movie.douban.com/subject/11624706/,7.8,"喜剧,动画",,,,2019-07-30 22:30:49,2015 / 美国 / 喜剧 动画 / 凯尔·巴尔达 皮埃尔·柯芬 / 桑德拉·布洛克 乔恩·哈姆
947797977,穿普拉达的女王,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p735379215.jpg,2007-02-27(中国大陆),https://movie.douban.com/subject/1482072/,8.2,"剧情,喜剧",,,,2019-07-30 22:30:40,2006 / 美国 法国 / 剧情 喜剧 / 大卫·弗兰科尔 / 梅丽尔·斯特里普 安妮·海瑟薇
1339274525,奇迹男孩,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2507709428.jpg,2018-01-19(中国大陆),https://movie.douban.com/subject/26787574/,8.6,"剧情,家庭,儿童",4,,,2019-07-30 22:28:36,2017 / 美国 中国香港 / 剧情 家庭 儿童 / 斯蒂芬·卓博斯基 / 雅各布·特伦布莱 朱莉娅·罗伯茨
1878571250,哪吒之魔童降世,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2563780504.jpg,2019-07-26(中国大陆),https://movie.douban.com/subject/26794435/,8.4,"剧情,喜剧,动画",4,前面笑点不断，整个影院都是笑声。后面煽情也很到位，我竟然看哭了。一直期待中国导演能把中国的神话故事像国外的指环王，哈利波特一样搬上荧幕。,哪吒,2019-07-28 00:12:18,2019 / 中国大陆 / 剧情 喜剧 动画 奇幻 / 饺子 / 吕艳婷 囧森瑟夫
1498967787,了不起的盖茨比,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2091221628.jpg,2013-08-30(中国大陆),https://movie.douban.com/subject/3364223/,8,"剧情,爱情",4,,,2019-07-25 13:33:25,2013 / 澳大利亚 美国 / 剧情 爱情 / 巴兹·鲁赫曼 / 莱昂纳多·迪卡普里奥 凯瑞·穆里根
1207563033,角斗士,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1601948450.jpg,2000-05-05(美国),https://movie.douban.com/subject/1293530/,8.6,"剧情,动作,冒险",3,,,2019-07-17 23:40:41,2000 / 美国 英国 马耳他 摩洛哥 / 剧情 动作 冒险 / 雷德利·斯科特 / 罗素·克劳 华金·菲尼克斯
1498966818,千钧一发,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2195672555.jpg,1997-10-24(美国),https://movie.douban.com/subject/1300117/,8.8,"剧情,科幻,惊悚",4,看着像一部励志片。我从不为游回去保存体力。,,2019-07-16 15:05:15,1997 / 美国 / 剧情 科幻 惊悚 / 安德鲁·尼科尔 / 伊桑·霍克 乌玛·瑟曼
1848866538,何以为家,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2555295759.jpg,2019-04-29(中国大陆),https://movie.douban.com/subject/30170448/,9.1,剧情,4,,,2019-07-06 13:52:01,2018 / 黎巴嫩 美国 法国 塞浦路斯 卡塔尔 英国 / 剧情 / 娜丁·拉巴基 / 赞恩·阿尔·拉菲亚 约丹诺斯·希费罗
1822474651,地久天长,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2547486747.jpg,2019-03-22(中国大陆),https://movie.douban.com/subject/26715636/,8,"剧情,家庭",4,,,2019-06-21 17:10:31,2019 / 中国大陆 / 剧情 家庭 / 王小帅 / 王景春 咏梅
1209008511,借东西的小人阿莉埃蒂,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p617533616.jpg,2010-07-17(日本),https://movie.douban.com/subject/4202302/,8.9,"动画,奇幻,冒险",4,,"感人,动画",2019-06-09 18:37:46,2010 / 日本 / 动画 奇幻 冒险 / 米林宏昌 / 志田未来 神木隆之介
1810800462,阳光小美女,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p792394752.jpg,2006-01-20(圣丹斯电影节),https://movie.douban.com/subject/1777612/,8.3,"剧情,喜剧,家庭",4,,,2019-06-04 23:32:03,2006 / 美国 / 剧情 喜剧 家庭 / 乔纳森·戴顿 维莱莉·法瑞斯 / 阿比盖尔·布雷斯林 格雷戈·金尼尔
1433700898,小偷家族,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2530599636.jpg,2018-08-03(中国大陆),https://movie.douban.com/subject/27622447/,8.7,"剧情,家庭,犯罪",4,,"感人,人性",2019-05-12 15:49:18,2018 / 日本 / 剧情 家庭 犯罪 / 是枝裕和 / 中川雅也 安藤樱
1692662385,绿皮书,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2531065411.jpg,2019-03-01(中国大陆),https://movie.douban.com/subject/27060077/,8.9,"剧情,喜剧,音乐",4,一部幽默温情的片子。为了尊严，哪怕是最后一场演出，哪怕一点点让步就能够圆满结束。可是为什么要让步呢？正如大宅门里白景琦的爷爷说的我为什么退一步，我进一步多难。最棒的是有朋友在支持着你，“你让我演我就演”，内心更多的是渴望朋友能支持自己，托尼做到了。托尼的老婆也是一个很棒的贤内助。😀,"搞笑,感人",2019-05-12 15:43:48,2018 / 美国 中国大陆 / 剧情 喜剧 音乐 传记 / 彼得·法雷里 / 维果·莫腾森 马赫沙拉·阿里
1305850972,人工智能,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p792257137.jpg,2001-06-29(美国),https://movie.douban.com/subject/1302827/,8.7,"剧情,科幻",3,,,2019-05-04 11:04:15,2001 / 美国 英国 / 剧情 科幻 / 史蒂文·斯皮尔伯格 / 海利·乔·奥斯蒙 弗兰西丝·奥康纳
1740792268,复仇者联盟4：终局之战,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2552058346.jpg,2019-04-24(中国大陆),https://movie.douban.com/subject/26100958/,8.5,"剧情,动作,科幻",5,,,2019-04-29 20:49:35,2019 / 美国 / 剧情 动作 科幻 奇幻 冒险 / 安东尼·罗素 乔·罗素 / 小罗伯特·唐尼 克里斯·埃文斯
1742495726,风中有朵雨做的云,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2552495737.jpg,2019-04-04(中国大陆),https://movie.douban.com/subject/26728669/,7.2,"剧情,悬疑,犯罪",4,两个人为什么不一开始就在一起，出来祸害别人。清明节第一天深夜来看，后面带着孩子大半夜来看这种片也是醉了！,,2019-04-06 00:38:51,2018 / 中国大陆 / 剧情 悬疑 犯罪 / 娄烨 / 井柏然 宋佳
1740878040,杀生,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1513799776.jpg,2012-04-28(中国大陆),https://movie.douban.com/subject/4176542/,7.8,"剧情,悬疑",4,,,2019-04-05 19:10:14,2012 / 中国大陆 / 剧情 悬疑 / 管虎 / 黄渤 任达华
1735119610,万箭穿心,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1759644668.jpg,2012-11-16(中国大陆),https://movie.douban.com/subject/10537853/,8.6,"剧情,家庭",4,,,2019-03-31 16:54:18,2012 / 中国大陆 / 剧情 家庭 / 王竞 / 颜丙燕 陈刚
1709269735,都挺好,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2549148229.jpg,2019-03-01(中国大陆),https://movie.douban.com/subject/27088993/,7.7,"剧情,家庭",4,真想抽苏大强😂,,2019-03-26 23:11:25,2019 / 中国大陆 / 剧情 家庭 / 简川訸 / 姚晨 倪大红
1718847967,调音师,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2551995207.jpg,2019-04-03(中国大陆),https://movie.douban.com/subject/30334073/,8.2,"喜剧,悬疑,惊悚",4,真的是脑洞大开，最后打飞易拉罐让我惊呆了,,2019-03-17 00:52:13,2018 / 印度 / 喜剧 悬疑 惊悚 犯罪 / 斯里兰姆·拉格万 / 阿尤斯曼·库拉纳 塔布
1682744646,怒晴湘西,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2545583652.jpg,2019-01-21(中国大陆),https://movie.douban.com/subject/27202985/,7.1,"剧情,奇幻,冒险",4,这把男主拍的太费了,,2019-03-03 20:46:55,2019 / 中国大陆 / 剧情 奇幻 冒险 / 费振翔 / 潘粤明 高伟光
1702192578,一树梨花压海棠,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p571119308.jpg,1997-09-26(意大利),https://movie.douban.com/subject/1296778/,8.2,"剧情,爱情,情色",4,,,2019-03-03 20:37:59,1997 / 法国 美国 / 剧情 爱情 情色 / 阿德里安·莱恩 / 杰瑞米·艾恩斯 多米尼克·斯万
1504049829,驯龙高手3,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2546335362.jpg,2019-03-01(中国大陆),https://movie.douban.com/subject/19899707/,7.4,"动画,奇幻,冒险",4,,,2019-03-02 22:17:07,2019 / 美国 / 动画 奇幻 冒险 / 迪恩·德布洛斯 / 杰伊·巴鲁切尔 亚美莉卡·费雷拉
1677542538,流浪地球,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2545472803.jpg,2019-02-05(中国大陆),https://movie.douban.com/subject/26266893/,7.9,"科幻,冒险,灾难",5,,,2019-02-16 00:55:47,2019 / 中国大陆 / 科幻 冒险 灾难 / 郭帆 / 吴京 屈楚萧
1673921815,飞驰人生,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2542973862.jpg,2019-02-05(中国大陆),https://movie.douban.com/subject/30163509/,6.9,喜剧,3,,,2019-02-13 23:59:15,2019 / 中国大陆 / 喜剧 / 韩寒 / 沈腾 黄景瑜
1669035857,上帝之城,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p455677490.jpg,2002-05-18(戛纳电影节),https://movie.douban.com/subject/1292208/,9,"剧情,犯罪",3,,,2019-02-11 19:18:07,2002 / 巴西 法国 / 剧情 犯罪 / 费尔南多·梅里尔斯 卡迪亚·兰德 / 亚历桑德雷·罗德里格斯 莱安德鲁·菲尔米诺
